lyrics,label
"[Intro: Bryant Myers, Noriel, Kevin Roldán]
Fuse Music
No-No-Noriel
KR, baby
Bryant Myers
Me llueven, me llueven
*Con Light G'*
[Coro: Bad Bunny, El Poeta Callejero]
El dinero me llueve (¡Wuh!; yeah)
Las puta' a mí me llueven (Me llueven, me llueven)
Los envidioso' a mí me llueven
Habla mierda y las balas' a ti te llueven (Wuh, wuh; te llueven), te llueven
El dinero a mí me llueve (Yeah)
Las puta' a mí me llueven (Me llueven, me llueven)
Los envidioso' a mí me llueven (El dinero a mí me llueve)
Habla mierda y las bala' a ti te llueven (Las mujere' a mí me llueven)
[Verso 1: Kevin Roldán]
Con KR, el cielo se les pone gris
Opaca'o, infeliz, ¿qué te llueve? Te llueve perico por la nariz
Voy dejando cicatriz a to' esto' salao'
Va a ver lluvia de bala', ando en la Cadillac, blinda'o (Activa'o)
Yo-Yo-Yo no hago ni medios ni televisión (¿Pa' qué?)
Yo soy la pauta, la situación (Ah)
Matándolos canción por canción (Canción)
A ustede' le' llueven las gorra'
A mí me llueven la' mansión (KR, baby)
Verte, pa' darle en la cara a lo' que no quieren verme (Verme), huh
No fue buena suerte, menos mal que los fans vieron cómo yo tuve que joderme (Joderme)
Ahora no pueden detenerme (Detenerme)
Solo pueden verme en el Lambo, en el Rari, a mí
[Coro: Bad Bunny]
El dinero me llueve (¡Wuh!; yeah)
Las puta' a mí me llueven (Me llueven, me llueven)
Los envidiosos'a mí me llueven
Habla mierda y las bala' a ti te llueven (Wuh, wuh; te llueven), te llueven
El dinero a mí me llueve (Yeah)
Las puta' a mí me llueven (Me llueven)
Los envidioso' a mí me llueven
Habla mierda y las bala' a ti te llueven (Yeah)
[Verso 2: Noriel]
Yo controlo el weather channel
Tengo par de babie' tirándome por el scanner
Lo que yo quiera que me llueva, me llueve
Si aprieto un solo botón del control panel (Ajá)
Yo tengo de to', me lo busco to'
Recuerda, lo fácil no se falla
To' estos cabrone' me siguen los paso'
Pero comoquiera se guayan (Ah-ah-ah-ah)
Larga vida al envidioso
Pa' que vea to' lo que yo gozo (Wuh)
Aunque me tiren la mala
Me voy a hacer millo sin volver a tocar un coso
A mí no existe quien me toque
Dímelo rápido, Foke
Que siga lloviendo el dinero
Aunque de verda', ya yo tenga lleno el pote, wuff
[Coro: Bad Bunny, El Poeta Callejero]
El dinero me llueve (¡Wuh!; yeah)
Las puta' a mí me llueven (Me llueven, me llueven)
Los envidioso' a mí me llueven
Habla mierda y las balas' a ti te llueven (Wuh, wuh; te llueven), te llueven
El dinero a mí me llueve (Yeah)
Las puta' a mí me llueven (Me llueven, me llueven)
Los envidioso' a mí me llueven (El dinero a mí me llueve)
Habla mierda y las bala' a ti te llueven (Las mujere' a mí me llueven)
[Verso 3: Bryant Myers]
Tú te pasa' hablando una mierda cabrona
Y cuándo tú me ve' de frente, me viene' a saludar
Si te pillo, te la va' a buscar
Tú y to' el que te vaya a ayudar (¿Oíste?)
Aguanta el paladar
Si tú me falta' el respeto, te vo'a dar (Lambebicho)
Te tenemos un radar (Ah)
Hoy tú te va' a quedar (Ah) en el expreso Martínez Nadal (Ah)
Ustede' me quieren tumbar (Tumbar)
Pero ninguno se atreve a zumbar (Ninguno)
El AK, en el pecho te va a retumbar (¡Rrr!)
Yo nunca vo'a insectear (Me llueven)
A mí me llueven culos bestial
Yo soy real, yo soy leal
Cabrón, yo tengo bendición celestial
[Verso 4: Almighty]
Las puta' me llueven y mientras me llueven, se mojan (Jajaja)
El dinero me llueve, pégate a mi nube pa' que lo recoja'
¿No quiere' bala', mi herma'? Desaloja (Wuh)
Aprende a surfear, por ahí viene la ola
Yo vivo en Hawáii, bajo el cristal, grito: ""¡Aloha!"" (Hello)
Y terminan quema'os como el pasto y las hoja' (¡Rrr!)
Pa' tus pregunta' tengo las respuesta'
Soy un IPhone 7 con Siri, primera clase, ustede' en Spirit (Sa)
¿No me entiendes? Te hago un video lyric (Dime)
Si tú eres Biggie, yo soy tu papá
Vo'a ponerme de apodo ""P. Diddy"" (Diddy)
Pa' los gustos, están los colore' y, señores, soy un arco iris
[Outro: Bad Bunny, Kevin Roldán, Bryant Myers, Noriel, *Almighty*]
El dinero a mi llueve
Bad Bunny
Bryant Myers
La Oscuridad
Kevin Roldán, baby
No'-No'-Noriel
*Almighty*
Alofoke Music
Fuse Music
*Con Light G*
Light GM
Fuse Music
Dímelo, Alofokuse
*Mezclando lo' efecto'*
Nico
De Dominicana a Puerto Rico
Trap Capos, brr
(Los bori' con los domi', seguimos rompiendo, puñeta)
(Hipócritas)
*Fuse Music* (Huh-huh)",NP
"[Verso]
Y con el tiempo me doy cuenta
Que ya no te necesito
Y no me siento tan solito
Ni siquiera un poquito
[Coro]
Gritando ""Adiós""
Fue como yo me despedí de ti
Dejaste ya la mesa puesta
Y no cenaste aquí
Y no confundas mi dolor
Con un punto a tu favor
Que si lloro no es por ti
Es por esta canción
[Puente]
(Por esta canción)
(Por esta canción)
(Por esta canción)
(Por esta canción)
[Coro]
Gritando ""Adiós""
Fue como yo me despedí de ti
Dejaste ya la mesa puesta
Y no cenaste aquí
Y no confundas mi dolor
Con un punto a tu favor
Que si lloro no es por ti
Es por еsta canción",NP
"Le pedí al DJ un ritmito para olvidarme de ti
Le pedí al DJ un ritmito para olvidarme de ti (uno, uno, two, tres)
Que tonta que fuí (cabrón)
¿Cómo te creí? (Pendejo)
Hoy salgo con mis mamis bien coquetas por ahí
Suena el ritmito y le hago así
Me muevo y le hago así
Así, así, suena el ritmito y le hago así
Brilloteando andamos a full
Con mis mamis modo Kill Bill
Me veo sexy pasándola cool
No me llames que ando bien chido
Fuí a gastarme unos pesitos
Voy a darme unos besitos (mua)
Yo no te necesito
Yo, yo, yo no te necesito
Ya, ya tengo con quien bailar
Y también que me hable bonito
Miu, miu
Guau, guau
Ya tu sa, ya tu sa
ありがとう, しみ, しみ
S'il vu plait, コニチワ
Le pedí al DJ un ritmito para olvidarme de ti
Le pedí al DJ un ritmito para olvidarme de ti
Que tonta que fuí (cabrón)
¿Cómo te creí? (Pendejo)
Hoy salgo con mis mamis bien coquetas por ahí
Suena el ritmito y le hago así
Me muevo y le hago así
Así, así, suena el ritmito y le hago así
Así, así bien coqueta le hago así
Ritmito
Ritmito
(Con mis mamis modo Kill Bill)
(Me veo sexy pasándola cool)
(Con mis mamis modo Kill Bill)
(Me veo sexy pasándola cool)
Soy la 360, la que te calienta
Soy la generala, la capitana, la sargenta
La que te coquetea y te paga la cuenta
La que se menea en cámara lenta
No quiero slow, no le des slow
Ando bien puesta, lista pa'l show
No quiero slow, no le des slow
Perdón, si lo repito no te alcanza el flow",P
"[Verso 1]
Dulce Luci en las mañanas
Dulces cabellos dorados
Tu sonrisa me despierta
Y hace sentido todo el camino
Que me trajo a ti
[Verso 2]
Luci-berry quiero sepas
Que me haces muy feliz
Inmensamente agradecido
De conocerte, de acompañarte
De contemplarte, de verte crecer
[Coro 1]
Volarás con el sol
Calentando tu universo
Temblará, lloverá
Todo es parte de la ilusión
Como un ave, sigo abierto
Sin fronteras, el mundo tu nación
[Verso 3]
Dulce luz de la mañana
Con sus cabellos dorados
Tu cariño me despierta
Y hace sentido todo el camino que me trajo aquí
[Verso 4]
Agua fluye río adentro
Y si me encuentra su destino
Se adapta al suelo retorcido, a las paredes
A las montañas, al horizonte, que lleva al mar
[Coro 2]
Volarás con el sol
Calentando tu universo
Temblará, lloverá
Todo es parte de la ilusión
Soñarás en las noches
Con libélulas y nébulas
Jugarás con el viento
Acariciando tus momentos
Como un ave
[Salida]
Como un ave
Cielo abierto
Sin fronteras
El mundo tu nación",NP
"[Verso]
Yo siempre soñé
Con tocar el cielo
Abrazar el viento
Y sentir
Que todo va bien
Que yo seguiré
Siendo el mismo
Que no me perderé
Entre tantos murmullos
Entre tantos confusos
Que no me quieren ver
Llegando al infinito
Tocando bien bonito
[Coro]
Y al acercarme
Siento mi carne
Arder en fuego
Y voy corriendo
Siento que me pierdo
Me gana el miedo
Aún se quién soy
Pero siento que pronto...
Ya no
¿En dónde están todos mis amigos?
Y ay, que feo, quedarse sentado
Mirar cómo todo va cambiando...
Y ay, que feo, sentir el miedo
De un imperio que va cayendo
Y al acercarme
Siento mi carne
Arder en fuego
Y voy corriendo
Siento que me pierdo
Me gana el miedo
Aún se quién soy
Pero siento que pronto
Ya no
¿En dónde están todos mis amigos?
Y ay, que feo, quedarse sentado
Mirar cómo todo va cambiando
Y ay, que feo, sentir el miedo
De un imperio que va cayendo",NP
"[Pre-Estribillo]
Hasta mañana
Y que en tus sueños
Sigas soñando en mí
Dios te bendiga
Toda la vida
Por hacerme feliz
[Estribillo]
Ámame que estoy enamorándome de ti
Ámame que estoy enamorándome de ti
Creo que mis besos te lo van a confirmar
Quieren que les digas que nunca los dejarás
Porque tú eres, amor, mi único, y mi primer amor
Mi único y mi primer amor
[Pre-Estribillo]
Hasta mañana
Y que en tus sueños
Sigas soñando en mí
Dios te bendiga
Toda la vida
Por hacerme feliz
[Estribillo]
Ámame que estoy enamorándome de ti
Ámame que estoy enamorándome de ti
Creo que mis besos te lo van a confirmar
Quieren que les digas que nunca los dejarás
Porque tú eres, amor, mi único, y mi primer amor
Mi único y mi primer amor
Mi único y mi primer amor
Ámame que estoy enamorándome de ti
Ámame que estoy enamorándome de ti
Creo que mis besos te lo van a confirmar
Quieren que les digas que nunca los dejarás
Porque tú eres, amor, mi único y mi primer amor
Mi único y mi primer amor
[Cierre]
Mi único y mi primer amor
Mi único y mi primer amor",NP
"[Intro: El Futuro Fuera de Órbita]
De Chile pa' New York
Y de New York pa’ Chile
Hah, prrr
[Verso 1: El Futuro Fuera de Órbita]
Salimo' loco' todito’ de una van
Se juntan los Avatal con los ShiShiGang (Hah)
¿Dónde están los que me tiran? (Prrr)
Hablaron mucho, al final me lo maman
Ustede' se quedan atrá' y yo cruzando frontera'
Haciendo dinero, los bolsillo' con papera' (Yeh-yeh-yeh)
Tu polola quiere tragarse la leche entera (Prrr)
Porque tú anda' con jile' y tiene’ vacía la cartera (Hah)
Tratatatatatatatatá (Chin)
Pásate, de una ve’ te vamo' a ejecuta’ (Prrr)
Tírame a mí, tú lo que quiere es sona' (Top)
Como el culo que tú tiene', tú 'tá atrá’, rrr
[Coro: Pablo Chill-E & El Futuro Fuera de Órbita]
Lo-Lo, Lo' flaite' y lo' domi haciendo money (Yeah)
Lo' flaite' y lo' domi haciendo money (Prrr)
Lo' flaite' y lo' domi haciendo money
Lo' flaite' y lo' domi haciendo money
Lo' flaite', lo' flaite', lo' flaite', lo' flaite'
Lo' flaite', lo' flaite' haciendo money
Lo' flaite', lo' flaite', lo' flaite', lo' flaite'
Lo' flaite', lo' flaite' haciendo money
[Post-Coro: Pablo Chill-E]
Money, money, money, money (Chin)
Money, money, money, money (Chin, chin)
Money, money, money, money (Blin, chin, chin)
Money, money, money, money (Blauh, chin, chin, uh)
[Verso 2: Pablo Chill-E]
Yo le dije por el culo porque yo no quiero herencia (Nah, nah)
Y yo soy mi propio boss, no tengo gerencia (Uh)
Pa' la calle, las mujere', yo tengo la esencia (Auch)
Yo esperé lo mío senta'íto con paciencia (Krrr)
Peine 'e caracol pa' to' los jile'
La para 'e Nueva York con la para de Chile (Prrr)
Tú sabe' que tenemo' lo' misile'
Yo no tengo goonie', maricón, tengo mandrile'
Tú sabe' con quién camino
Siempre ando en la calle fumando fino, mmm
Siempre ando chino
Si a mí tú no me escucha' vete al otorrino
Si tú ere' de los mío' por ti me acrimino
Aquí no somo' chef pero el trap cocino
Brrr, el peine pa to'a esa' rana'
Pablito hace la mierda que le da la gana (Brrr)
[Coro: Pablo Chille & El Futuro Fuera de Órbita]
Lo' flaite', lo' flaite', lo' flaite', lo' flaite'
Lo' flaite', lo' flaite' haciendo money
Lo' flaite', lo' flaite', lo' flaite', lo' flaite'
Lo' flaite', lo' flaite' haciendo money
Lo' flaite' y lo' domi haciendo money (Prrr)
Lo' flaite' y lo' domi haciendo money (Prrr)
Lo' flaite' y lo' domi haciendo money (Eh, eh)
No hago coro contigo porque tú 'tá aphonic (Hah)
Lo' flaite' y lo' domi haciendo money
Lo' flaite' y lo' domi haciendo money (Yeah-yeah)
Lo' flaite' y lo' domi haciendo money
No hago coro contigo porque tú 'tá aphonic
[Outro: El Futuro Fuera de Órbita & Pablo Chill-E]
Sí
Qué e' lo que e' con qué fue (Hah)
De New York pa' Chile (Wuh)
Y de Chile pa' New York (Prrr)
Yo soy El Futuro Fuera de Órbita, la para de NYC (Gang)
Pablo Chill-E, él es suyo (Gang, gang)
Pablo
Dile tú, dile tú
Ey, ey, gang
El Futuro
Peine 'e caracol pa' to'a esta' rana'
Pablo Chill-E
Lo' Avatal (Lo' ShiShiGang)
Yo soy el Avatal con V (Dime)
VH El Virus
Con lo' ShiShiGang (Hermano, ustede' se la pasan grabando)
Sí, sí
Jajajaja
Yo soy el Avatal pero con V
Yo soy el Avatal
A matar
A matar, a matar, a matar, a matar
Qué e' lo que e', jajaja, es que 'toy grabando, ¡aay!
El tema va a dura' 5 minuto' de pura pauta
Jejejeje, ¡rrr!
Donald Trump, tú ere' mi hijo
Sebastián Piñera
Lléname la cartera
Y era",NP
"[Verso 1]
Tu me dices que me quieres
Y yo quiero ser tu amigo
Yo se bien que eres muy joven
Para hablarte de mi amor
[Pre-Estribillo]
Para mi eres muy joven
Y yo soy mayor que tu
Si te digo que me gustas
Que te quiero y si te asustas
[Estribillo]
Mejor no te hablo de amor
Si te digo que me gustas
Que te quiero y si te asustas
Mejor no te hablo de amor
Ya no te voy a hablar de amores
Yo solo quiero ser tu amigo
Ya no te voy hablar de amores
Yo solo quiero ser tu amigo
[Post-Estribillo]
Para mi tu eres muy joven
No debo hablarte de amor
[Verso 2]
A tus 17 años crees
Que amas de adeveras
Pero son solo ilusiones
Ilusiones pasajeras
[Pre-Estribillo]
Para mi eres muy joven
Y yo soy mayor que tu
Si te digo que me gustas
Que te quiero y si te asustas
[Estribillo]
Mejor no te hablo de amor
Si te digo que me gustas
Que te quiero y si te asustas
Mejor no te hablo de amor
Ya no te voy a hablar de amores
Yo solo quiero ser tu amigo
Ya no te voy hablar de amores
Yo solo quiero ser tu amigo
[Post-Estribillo]
Para mi tu eres muy joven
No debo hablarte de amor
[Cierre]
Para el amor no hay edades
Y esto que siento es amor",NP
"[Estribillo]
Dile ya a tus papás que no vas a regresar
Te vas con un loco que no te parará de amar
A vivir salvajes, libres, libres allá en San Lucas
Tus ojos brillan más que la luna, sol y mar
[Pos-Estribillo]
Quiero desnudar tu alma y dedicarle una canción
Darle todo mi cariño y entregarle mi amor
[Verso]
Qué bonito tu vestido blanco
Que ella baila, que ella baila con el campo
Mira, mira, corazón, olvida el miedo que hay en ti
Es que deja de sufrir, todo aquello ya pasó
Grita y ponte ya a vivir que todo va a salir mejor
Si escapas de vivir allá, llorando siempre en tu habitación
[Estribillo]
Dile ya a tus papás que no vas a regresar
Te vas con un loco que no te parará de amar
A vivir salvajes, libres, libres allá en San Lucas
Tus ojos brillan más que la luna, sol y mar
[Puente Instrumental]
[Pos-Estribillo]
Desnudar tu alma y dedicarle una canción
Desnudar tu alma y dedicarle una canción
Que toda tu mirada me demuestre tu amor
Desnudar tu alma y dedicarle una canción",NP
"[Verso 1]
Rómpeme el corazón
Pero antes hazme el amor
Yo corro el riesgo
Prefiero perderte a nunca tenerte
Rómpeme el corazón
Bésame hasta morir
Yo sé que en la vida el amor causa heridas
Pues que vengan de ti
[Coro]
Más fuerte que el miedo, mi pecho está abierto
Entra y encuentra tu nombre en mis besos
Me tienes aquí, esperando por ti
Suéltate, atrévete y déjate ir
No importa si el tiempo me arranca tu cuerpo
Por este momento me juego hasta el cielo
Por esto...
Rómpeme el corazón
[Verso 2]
Rómpeme el corazón
Siente como me voy
Y en el último instante regresa a salvarme
Atrápame, por favor
Rómpeme el corazón
Tal vez te lo rompo yo
Cambiemos los trozos
Y aunque estemos con otros, iremos latiéndonos
[Coro]
Más fuerte que el miedo, mi pecho está abierto
Entra y encuentra tu nombre en mis besos
Me tienes aquí, esperando por ti
Suéltate, atrévete y déjate ir
No importa si el tiempo me arranca tu cuerpo
Por este momento me juego hasta el cielo
Por esto...
Rómpeme el corazón",NP
"[Verso 1]
Acompáñame a andar
De la mano por el mar
Y a la orilla de la playa
Con la luna a nuestra espalda
Te diré
Lo bella que estás
Lo mucho que me enloquece
Tu sonrisa y tu mirada
Cada vez
Cuando te siento cerca
Y no encuentro respuesta
Me pregunto por qué
[Pre- Coro]
¿Por qué? ¿Por qué?
No puedo acercarme a esa mujer
Que me contamina de placer
De sudor y ganas de beber
Me pones tan loco cada vez
Con tu extraña forma de querer
Me cortas el aire sin saber por qué
[Coro]
¿Por qué? ¿Por qué?
Cuando te siento cerca
Tus labios me atormentan
No lo puedo entender
Dime que tengo que hacer
Para tenerte cerca una y otra vez
Dime dime que tengo que hacer
Para besar tus labios
[Hook]
Oh-Uoh
Ooh-oh-oh
Uoh
Oh-oh
Uoh-Uoh
[Verso 2]
Acompáñame a andar
De la mano por el mar
Y a la orilla de la playa
Con la luna en nuestra espalda
Te diré
Lo bella que estabas
Lo mucho que me enloquece
Tu sonrisa y tu mirada
Cada vez
Cuando te siento cerca
Y no encuentro respuesta
Me pregunto por qué
[Pre- Coro]
¿Por qué? ¿Por qué?
No puedo acercarme a esa mujer
Que me contamina de placer
De sudor y ganas de beber
Me pones tan loco cada vez
Con tu extraña forma de querer
Me cortas el aire sin saber por qué
[Coro]
¿Por qué? ¿Por qué?
Cuando te siento cerca
Tus labios me atormentan
No lo puedo entender
Dime que tengo que hacer
Para tenerte cerca una y otra vez
Dime dime que tengo que hacer
Para besar tus labios
[Hook]
Oh-Uoh
Ooh-oh-oh
Uoh
Oh-oh
Uoh-Uoh",NP
"[Coro]
Descontrol, oh, oh, oh (Por ahí viene el castigo)
Tu mirada me tiene en descontrol (Mundial), oh, oh, oh (Daddy)
Bésame cuando estés bailando (Fuimono')
Ahí la pasión va llegando (Come on)
Los dos seguiremos viajando
En descontrol, oh-oh, oh-oh
[Interludio]
Da-da-dy-dy Yan-yan-kee
Por ahí viene el castigo
We ready, come on
Boom
Alerta, alerta
Pa' que llame a las fuerza' 'el choque, yo'
Alerta, alerta
One, two, three
[Verso 1]
Esta vez no te me esquivas, nos fuimos manos arriba
Pónteme agresiva, pa' pegarte a la bocina
Te domino me dominas, ¿quién lo determina?
Seguro que yo tengo dinamita pa' esa mina
(El mejor de todos los tiempos, come on)
Sofocante, esto se puso interesante
Tengo pa' esa carnecita salsa picante
Pa' a'lante, no estamos en liga de principiante'
Bailando es que uno sabe quién será buena amante, oh (Mundial)
[Coro]
(Come on)
Descontrol, oh, oh, oh
Tu mirada me tiene en descontrol (El cielo es el límite), oh, oh, oh
Bésame cuando estés bailando (We ready)
Ahí la pasión va llegando (Oh)
Los dos seguiremos viajando
En descontrol, oh-oh, oh-oh
[Puente]
El mejor de todos los tiempos (Qué, qué, qué, qué)
Oye que bien me seduce
Esa nena cuando le apagan las luces
Así es que me gusta, ahí es que se luce
Ya le di la verde pa' que conmigo abuse, conmigo abuse
Qué, qué, qué, qué (C'mon)
[Verso 2]
Lo que no sabe es que conmigo ella muerde el anzuelo
Use la técnica de lo' besitos 'e caramelo
Con mis manos en su espalda y con las de ellas en el suelo
Sin titubear cogimos vuelo (Daddy)
Pero qué buena sensación ella me da, me da
Poquito a poco tu ve' que se va, se va (Let's go)
Lo mejor es que, mami, me has subestima’o
Sin darse cuenta ya la tengo de mi la'o
(Mundial)
[Coro]
Descontrol, oh, oh, oh
Tu mirada me tiene en descontrol (El máximo líder), oh, oh, oh
(Comandando la brea)
Bésame cuando estés bailando (C'mon)
Ahí la pasión va llegando
Los dos seguiremos viajando
En descontrol, oh-oh, oh-oh
[Outro]
Da-da-dy-dy Yan-yan-kee
The Big Boss, el Jefe
Qué, qué, qué, qué
Los de la Nazza
Musicólogo, Menes
Junto a... yo no tengo que hacer pauta
La gente sabe que yo soy la pauta
Jajaja
Solo hay un líder, y es el máximo líder
Da-da-dy-dy Yan-yan-kee
The Big Boss",NP
